English,Russian,plunged,погрузился
English,Russian,trebled,утроилась
English,Russian,embodies,воплощает
English,Russian,loathe,ненавижу
English,Russian,marvel,чудо
English,Russian,curfew,комендантский час
English,Russian,fumbling,шарить
English,Russian,contrarian,противоположный
English,Russian,pundit,ученый муж
English,Russian,preposition,предлог
English,Russian,sadden,печалить
English,Russian,Ingestible,принимаемой
English,Russian,mere,простой
English,Russian,immodestly,нескромно
English,Russian,celestial,небесный
English,Russian,glean,подбирать колосья
English,Russian,bore,отверстие
English,Russian,revelations,откровениями
English,Russian,shook,покачал
English,Russian,inclined,склонный
English,Russian,envelope,конверт
English,Russian,startling,поразительный
English,Russian,conditional,условный
English,Russian,assessed,оценивается
English,Russian,holistic,целостный
English,Russian,deceased,умерший
English,Russian,tinkering,мастерить
English,Russian,hotspot,Точка
English,Russian,cardinality,мощность
English,Russian,cling,цепляться
